"region_final1","date","specimen","h3n2","h3n2_LL","h3n2_UL","bv","bv_LL","bv_UL"
"Southeast Asia",2001-03-12,11,0,0,0,0,0,0
"Southeast Asia",2001-03-19,3,0,0,0,0,0,0
"Southeast Asia",2001-03-26,4,0,0,0,0,0,0
"Southeast Asia",2001-04-02,8,0,0,0,0,0,0
"Southeast Asia",2001-04-09,4,0,0,0,0,0,0
"Southeast Asia",2001-04-16,12,0,0,0,0,0,0
"Southeast Asia",2001-04-23,6,0,0,0,0,0,0
"Southeast Asia",2001-04-30,6,0,0,0,0,0,0
"Southeast Asia",2001-05-07,9,0,0,0,0,0,0
"Southeast Asia",2001-05-14,18,0,0,0,0,0,0
"Southeast Asia",2001-05-21,4,0,0,0,0,0,0
"Southeast Asia",2001-05-28,4,0,0,0,0,0,0
"Southeast Asia",2001-06-04,3,0,0,0,0,0,0
"Southeast Asia",2001-06-11,20,0,0,0,0,0,0
"Southeast Asia",2001-06-18,13,0,0,0,0,0,0
"Southeast Asia",2001-06-25,20,0,0,0,0,0,0
"Southeast Asia",2001-07-02,22,0,0,0,0,0,0
"Southeast Asia",2001-07-09,27,0,0,0,0,0,0
"Southeast Asia",2001-07-16,25,0,0,0,0,0,0
"Southeast Asia",2001-07-23,21,0,0,0,0,0,0
"Southeast Asia",2001-07-30,21,0,0,0,0,0,0
"Southeast Asia",2001-08-06,22,0,0,0,0,0,0
"Southeast Asia",2001-08-13,15,0,0,0,0,0,0
"Southeast Asia",2001-08-20,8,0,0,0,0,0,0
"Southeast Asia",2001-08-27,3,0,0,0,0,0,0
"Southeast Asia",2001-09-03,3,0,0,0,0,0,0
"Southeast Asia",2001-09-10,7,1,1,1,0,0,0
"Southeast Asia",2001-09-17,3,2,2,2,0,0,0
"Southeast Asia",2001-09-24,26,0,0,0,0.5,0.025,0.975
"Southeast Asia",2001-10-01,7,0,0,0,0,0,0
"Southeast Asia",2001-10-08,5,0,0,0,0,0,0
"Southeast Asia",2001-10-15,5,0.5,0.025,0.975,0,0,0
"Southeast Asia",2001-10-22,5,0,0,0,0,0,0
"Southeast Asia",2001-10-29,22,0.5,0.025,0.975,0,0,0
"Southeast Asia",2001-11-05,9,0.333333333333333,0.012579117093425,0.841886116991581,0,0,0
"Southeast Asia",2001-11-12,11,0,0,0,0.5,0.025,0.975
"Southeast Asia",2001-11-19,6,0,0,0,0,0,0
"Southeast Asia",2001-11-26,13,0,0,0,0,0,0
"Southeast Asia",2001-12-03,15,0,0,0,0,0,0
"Southeast Asia",2001-12-10,8,0,0,0,0,0,0
"Southeast Asia",2001-12-17,13,0,0,0,0,0,0
"Southeast Asia",2001-12-24,93,3,1.47434164902526,3.96226264871973,0,0,0
"Southeast Asia",2001-12-31,185,5,2.97060224841622,6.66207006755729,0,0,0
"Southeast Asia",2002-01-07,194,1,0.05,1.95,0,0,0
"Southeast Asia",2002-01-14,182,6.2,4.5905414575341,6.97476214716116,0,0,0
"Southeast Asia",2002-01-21,224,2.5,0.125,4.875,0.5,0.025,0.975
"Southeast Asia",2002-01-28,283,2.33333333333333,1.31622776601684,2.97484176581315,2,0.1,3.9
"Southeast Asia",2002-02-04,263,2,0.1,3.9,0.5,0.025,0.975
"Southeast Asia",2002-02-11,267,1.5,0.075,2.925,1.5,0.075,2.925
"Southeast Asia",2002-02-18,264,3,1.37719729620098,4.62280270379902,1.5,0.075,2.925
"Southeast Asia",2002-02-25,244,3,1.47434164902526,3.96226264871973,0.5,0.025,0.975
"Southeast Asia",2002-03-04,273,3,1.47434164902526,3.96226264871973,4.5,0.225,8.775
"Southeast Asia",2002-03-11,262,3,1.47434164902526,3.96226264871973,11,0.55,21.45
"Southeast Asia",2002-03-18,222,14,10.3392141905703,15.9327699307231,13.5,0.675,26.325
"Southeast Asia",2002-03-25,81,0,0,0,17,0.85,33.15
"Southeast Asia",2002-04-01,27,1,1,1,0,0,0
"Southeast Asia",2002-04-08,22,0,0,0,2.5,0.125,4.875
"Southeast Asia",2002-04-15,30,0,0,0,0,0,0
"Southeast Asia",2002-04-22,28,0,0,0,0,0,0
"Southeast Asia",2002-04-29,29,0,0,0,0,0,0
"Southeast Asia",2002-05-06,17,0,0,0,0,0,0
"Southeast Asia",2002-05-13,28,0,0,0,0,0,0
"Southeast Asia",2002-05-20,26,0,0,0,0,0,0
"Southeast Asia",2002-05-27,26,1,0.05,1.95,0,0,0
"Southeast Asia",2002-06-03,34,0.5,0.025,0.975,0,0,0
"Southeast Asia",2002-06-10,9,0,0,0,0,0,0
"Southeast Asia",2002-06-17,17,0.5,0.025,0.975,0,0,0
"Southeast Asia",2002-06-24,22,2,1.05,2.95,0,0,0
"Southeast Asia",2002-07-01,48,1.66666666666667,1.15811388300842,1.98742088290657,0,0,0
"Southeast Asia",2002-07-08,42,0,0,0,0,0,0
"Southeast Asia",2002-07-15,56,6.875,6.590383602775,6.9963897031381,0,0,0
"Southeast Asia",2002-07-22,45,2,0.1,3.9,0,0,0
"Southeast Asia",2002-07-29,56,9.16666666666667,2.65613883008419,13.7992088290657,1.5,0.075,2.925
"Southeast Asia",2002-08-05,84,3.25,2.31740177382129,3.96659624134039,0.5,0.025,0.975
"Southeast Asia",2002-08-12,54,2.66666666666667,2.15811388300842,2.98742088290657,0,0,0
"Southeast Asia",2002-08-19,52,1.66666666666667,1.15811388300842,1.98742088290657,0,0,0
"Southeast Asia",2002-08-26,71,0.5,0.025,0.975,0.5,0.025,0.975
"Southeast Asia",2002-09-02,38,0,0,0,0,0,0
"Southeast Asia",2002-09-09,51,1,1,1,0,0,0
"Southeast Asia",2002-09-16,34,0,0,0,0,0,0
"Southeast Asia",2002-09-23,52,1,1,1,0,0,0
"Southeast Asia",2002-09-30,52,0,0,0,0,0,0
"Southeast Asia",2002-10-07,51,0.5,0.025,0.975,0,0,0
"Southeast Asia",2002-10-14,57,2,1.05,2.95,0,0,0
"Southeast Asia",2002-10-21,86,4,4,4,0,0,0
"Southeast Asia",2002-10-28,47,23,23,23,0,0,0
"Southeast Asia",2002-11-04,122,71.5,71.025,71.975,0,0,0
"Southeast Asia",2002-11-11,203,159,159,159,0,0,0
"Southeast Asia",2002-11-18,248,178,178,178,0,0,0
"Southeast Asia",2002-11-25,95,66.5,66.025,66.975,0,0,0
"Southeast Asia",2002-12-02,62,39.5,39.025,39.975,0,0,0
"Southeast Asia",2002-12-09,38,4,4,4,0,0,0
"Southeast Asia",2002-12-16,60,8,8,8,0,0,0
"Southeast Asia",2002-12-23,7,0.5,0.025,0.975,0,0,0
"Southeast Asia",2002-12-30,11,1.33333333333333,1.01257911709343,1.84188611699158,0,0,0
"Southeast Asia",2003-01-06,38,0,0,0,0,0,0
"Southeast Asia",2003-01-13,50,0.5,0.025,0.975,0,0,0
"Southeast Asia",2003-01-20,45,0,0,0,0.5,0.025,0.975
"Southeast Asia",2003-01-27,43,0,0,0,0,0,0
"Southeast Asia",2003-02-03,43,0,0,0,0,0,0
"Southeast Asia",2003-02-10,56,0,0,0,0.5,0.025,0.975
"Southeast Asia",2003-02-17,45,0,0,0,0,0,0
"Southeast Asia",2003-02-24,27,2,2,2,0,0,0
"Southeast Asia",2003-03-03,23,0,0,0,0,0,0
"Southeast Asia",2003-03-10,12,0,0,0,0,0,0
"Southeast Asia",2003-03-17,65,1,1,1,0.5,0.025,0.975
"Southeast Asia",2003-03-24,42,3,3,3,0.5,0.025,0.975
"Southeast Asia",2003-03-31,37,1,1,1,0,0,0
"Southeast Asia",2003-04-07,26,0,0,0,0,0,0
"Southeast Asia",2003-04-14,36,1,1,1,0,0,0
"Southeast Asia",2003-04-21,23,0,0,0,0,0,0
"Southeast Asia",2003-04-28,20,0,0,0,0,0,0
"Southeast Asia",2003-05-05,16,0,0,0,0,0,0
"Southeast Asia",2003-05-12,17,0,0,0,0,0,0
"Southeast Asia",2003-05-19,35,0,0,0,0,0,0
"Southeast Asia",2003-05-26,10,0,0,0,0,0,0
"Southeast Asia",2003-06-02,22,0,0,0,0,0,0
"Southeast Asia",2003-06-09,29,0,0,0,0,0,0
"Southeast Asia",2003-06-16,31,0,0,0,0,0,0
"Southeast Asia",2003-06-23,33,0,0,0,0,0,0
"Southeast Asia",2003-06-30,42,0,0,0,0,0,0
"Southeast Asia",2003-07-07,104,0,0,0,0,0,0
"Southeast Asia",2003-07-14,159,5.33333333333333,4.31622776601684,5.97484176581315,0,0,0
"Southeast Asia",2003-07-21,210,4,4,4,1,0.05,1.95
"Southeast Asia",2003-07-28,205,18.7727272727273,16.5570231374499,19.9547713716443,0.5,0.025,0.975
"Southeast Asia",2003-08-04,164,22.4,13.1456133808211,26.8548823461767,1.5,0.075,2.925
"Southeast Asia",2003-08-11,181,29.1794871794871,25.346500725061,30.9432278673352,2,0.1,3.9
"Southeast Asia",2003-08-18,141,4.5,1.54934164902526,6.88726264871973,0,0,0
"Southeast Asia",2003-08-25,120,1.66666666666667,1.15811388300842,1.98742088290657,0.5,0.025,0.975
"Southeast Asia",2003-09-01,109,3.33333333333334,2.31622776601684,3.97484176581314,0.5,0.025,0.975
"Southeast Asia",2003-09-08,135,2.5,1.075,3.925,2,0.1,3.9
"Southeast Asia",2003-09-15,124,2.5,2.025,2.975,0.5,0.025,0.975
"Southeast Asia",2003-09-22,115,2,2,2,2,0.1,3.9
"Southeast Asia",2003-09-29,117,2.16666666666667,1.18311388300842,2.96242088290657,0.5,0.025,0.975
"Southeast Asia",2003-10-06,98,0,0,0,2.5,0.125,4.875
"Southeast Asia",2003-10-13,152,0,0,0,1,0.05,1.95
"Southeast Asia",2003-10-20,84,0,0,0,4.5,0.225,8.775
"Southeast Asia",2003-10-27,45,1.5,1.025,1.975,1.5,0.075,2.925
"Southeast Asia",2003-11-03,128,0,0,0,0.5,0.025,0.975
"Southeast Asia",2003-11-10,108,1,1,1,0.5,0.025,0.975
"Southeast Asia",2003-11-17,97,0,0,0,0,0,0
"Southeast Asia",2003-11-24,103,0,0,0,0,0,0
"Southeast Asia",2003-12-01,147,1.66666666666667,1.15811388300842,1.98742088290657,7.5,0.375,14.625
"Southeast Asia",2003-12-08,91,0,0,0,8,0.4,15.6
"Southeast Asia",2003-12-15,73,0.5,0.025,0.975,7.5,0.375,14.625
"Southeast Asia",2003-12-22,40,0,0,0,10.5,0.525,20.475
"Southeast Asia",2003-12-29,41,0,0,0,6,0.3,11.7
"Southeast Asia",2004-01-05,106,3.33333333333333,2.31622776601684,3.97484176581315,9,0.45,17.55
"Southeast Asia",2004-01-12,105,3,3,3,4.5,0.225,8.775
"Southeast Asia",2004-01-19,79,3,3,3,2.5,0.125,4.875
"Southeast Asia",2004-01-26,330,8,8,8,5,0.25,9.75
"Southeast Asia",2004-02-02,388,18,18,18,9.5,0.475,18.525
"Southeast Asia",2004-02-09,264,22,22,22,13,0.65,25.35
"Southeast Asia",2004-02-16,228,33,33,33,20,1,39
"Southeast Asia",2004-02-23,205,31,31,31,19.5,0.975,38.025
"Southeast Asia",2004-03-01,167,33,33,33,19.5,0.975,38.025
"Southeast Asia",2004-03-08,206,62,62,62,29,1.45,56.55
"Southeast Asia",2004-03-15,231,92,92,92,29.5,1.475,57.525
"Southeast Asia",2004-03-22,273,142,142,142,26.5,1.325,51.675
"Southeast Asia",2004-03-29,220,132,132,132,18,0.9,35.1
"Southeast Asia",2004-04-05,158,100,100,100,17.5,0.875,34.125
"Southeast Asia",2004-04-12,109,56,56,56,12.5,0.625,24.375
"Southeast Asia",2004-04-19,69,27,27,27,5.5,0.275,10.725
"Southeast Asia",2004-04-26,70,20,20,20,5.5,0.275,10.725
"Southeast Asia",2004-05-03,38,5,5,5,0.5,0.025,0.975
"Southeast Asia",2004-05-10,51,2,2,2,0,0,0
"Southeast Asia",2004-05-17,47,5,5,5,0.5,0.025,0.975
"Southeast Asia",2004-05-24,42,3,3,3,0,0,0
"Southeast Asia",2004-05-31,64,0,0,0,0,0,0
"Southeast Asia",2004-06-07,112,7,7,7,0,0,0
"Southeast Asia",2004-06-14,105,3,3,3,0,0,0
"Southeast Asia",2004-06-21,75,2,2,2,0,0,0
"Southeast Asia",2004-06-28,56,1,1,1,0,0,0
"Southeast Asia",2004-07-05,99,2,2,2,0,0,0
"Southeast Asia",2004-07-12,105,4,4,4,0,0,0
"Southeast Asia",2004-07-19,103,2,2,2,0,0,0
"Southeast Asia",2004-07-26,115,6,6,6,0,0,0
"Southeast Asia",2004-08-02,61,6,6,6,0,0,0
"Southeast Asia",2004-08-09,70,2,2,2,0,0,0
"Southeast Asia",2004-08-16,83,1,1,1,0,0,0
"Southeast Asia",2004-08-23,73,4,4,4,0.5,0.025,0.975
"Southeast Asia",2004-08-30,127,5,5,5,1.5,0.075,2.925
"Southeast Asia",2004-09-06,142,6,6,6,0,0,0
"Southeast Asia",2004-09-13,140,13,13,13,1,0.05,1.95
"Southeast Asia",2004-09-20,189,13,13,13,2,0.1,3.9
"Southeast Asia",2004-09-27,270,16,16,16,3.5,0.175,6.825
"Southeast Asia",2004-10-04,393,26,26,26,5.5,0.275,10.725
"Southeast Asia",2004-10-11,459,16,16,16,4.5,0.225,8.775
"Southeast Asia",2004-10-18,489,42,42,42,2.5,0.125,4.875
"Southeast Asia",2004-10-25,416,20,20,20,2.5,0.125,4.875
"Southeast Asia",2004-11-01,391,28,28,28,8,0.4,15.6
"Southeast Asia",2004-11-08,240,20,20,20,3,0.15,5.85
"Southeast Asia",2004-11-15,86,6,6,6,2,0.1,3.9
"Southeast Asia",2004-11-22,163,14,14,14,6,0.3,11.7
"Southeast Asia",2004-11-29,113,16.4166666666667,15.0056009295729,16.9839071945033,2.5,0.125,4.875
"Southeast Asia",2004-12-06,131,16.7777777777778,16.4262212066656,16.9708413663194,4,0.2,7.8
"Southeast Asia",2004-12-13,162,24.9259259259259,24.8036303532375,24.9905446089963,2.5,0.125,4.875
"Southeast Asia",2004-12-20,115,20.8181818181818,20.5236801801264,20.9765013642311,5.5,0.275,10.725
"Southeast Asia",2004-12-27,120,24.9615384615385,24.8628148284693,24.9989878003007,3,0.15,5.85
"Southeast Asia",2005-01-03,399,24,24,24,2.5,0.125,4.875
"Southeast Asia",2005-01-10,215,84,84,84,7,0.35,13.65
"Southeast Asia",2005-01-17,204,63,63,63,3.5,0.175,6.825
"Southeast Asia",2005-01-24,213,55.8333333333333,55.5872200830116,55.9771688017,8,0.4,15.6
"Southeast Asia",2005-01-31,258,55,55,55,13,0.65,25.35
"Southeast Asia",2005-02-07,162,44.6666666666667,44.2835820638819,44.9472550494737,7.5,0.375,14.625
"Southeast Asia",2005-02-14,191,14.75,14.2924017738213,14.9915962413404,10,0.5,19.5
"Southeast Asia",2005-02-21,193,41.8181818181818,41.5549838829718,41.9747892736732,6.5,0.325,12.675
"Southeast Asia",2005-02-28,150,34.8888888888889,34.6305833524472,34.9968402764688,8.5,0.425,16.575
"Southeast Asia",2005-03-07,202,25.375,25.0989882784425,25.7095791362627,10,0.5,19.5
"Southeast Asia",2005-03-14,178,11,11,11,16,0.8,31.2
"Southeast Asia",2005-03-21,176,18,18,18,18.5,0.925,36.075
"Southeast Asia",2005-03-28,179,24,24,24,26.5,1.325,51.675
"Southeast Asia",2005-04-04,89,14,14,14,14,0.7,27.3
"Southeast Asia",2005-04-11,196,39,39,39,22.5,1.125,43.875
"Southeast Asia",2005-04-18,207,33,33,33,15.5,0.775,30.225
"Southeast Asia",2005-04-25,204,39,39,39,22,1.1,42.9
"Southeast Asia",2005-05-02,177,37,37,37,19.5,0.975,38.025
"Southeast Asia",2005-05-09,197,28,28,28,22.5,1.125,43.875
"Southeast Asia",2005-05-16,175,31,31,31,9.5,0.475,18.525
"Southeast Asia",2005-05-23,82,24.9166666666667,24.7150858470818,24.9977010277862,7,0.35,13.65
"Southeast Asia",2005-05-30,70,11.6666666666667,11.1581138830084,11.9874208829066,2.5,0.125,4.875
"Southeast Asia",2005-06-06,60,11.625,10.771150808325,11.9891691094143,2.5,0.125,4.875
"Southeast Asia",2005-06-13,126,37.3333333333333,36.3162277660168,37.9748417658132,2.5,0.125,4.875
"Southeast Asia",2005-06-20,80,13.5714285714286,12.6222256206803,13.9873677664565,1.5,0.075,2.925
"Southeast Asia",2005-06-27,74,4.5,3.075,5.925,2,0.1,3.9
"Southeast Asia",2005-07-04,72,20,19.05,20.95,2.5,0.125,4.875
"Southeast Asia",2005-07-11,123,9,9,9,2.5,0.125,4.875
"Southeast Asia",2005-07-18,140,23,23,23,1,0.05,1.95
"Southeast Asia",2005-07-25,89,11,11,11,2.5,0.125,4.875
"Southeast Asia",2005-08-01,112,10,10,10,4.5,0.225,8.775
"Southeast Asia",2005-08-08,56,8,8,8,0.5,0.025,0.975
"Southeast Asia",2005-08-15,100,5,5,5,2,0.1,3.9
"Southeast Asia",2005-08-22,138,13,13,13,2.5,0.125,4.875
"Southeast Asia",2005-08-29,156,6,6,6,1.5,0.075,2.925
"Southeast Asia",2005-09-05,85,7,7,7,5,0.25,9.75
"Southeast Asia",2005-09-12,116,10,10,10,2,0.1,3.9
"Southeast Asia",2005-09-19,145,7,7,7,4.5,0.225,8.775
"Southeast Asia",2005-09-26,441,14,14,14,5,0.25,9.75
"Southeast Asia",2005-10-03,371,4,4,4,2,0.1,3.9
"Southeast Asia",2005-10-10,628,6,6,6,3.5,0.175,6.825
"Southeast Asia",2005-10-17,933,8.25,7.58084172747469,8.80202344311498,21.5,1.075,41.925
"Southeast Asia",2005-10-24,1166,10.6666666666667,9.95635249979004,10.9898984732411,6,0.3,11.7
"Southeast Asia",2005-10-31,1186,12,12,12,15.5,0.775,30.225
"Southeast Asia",2005-11-07,1339,15,15,15,10.5,0.525,20.475
"Southeast Asia",2005-11-14,1443,17,17,17,26,1.3,50.7
"Southeast Asia",2005-11-21,1202,2,2,2,9,0.45,17.55
"Southeast Asia",2005-11-28,1260,3,3,3,5.5,0.275,10.725
"Southeast Asia",2005-12-05,1146,1,1,1,5.5,0.275,10.725
"Southeast Asia",2005-12-12,1160,3,3,3,11.5,0.575,22.425
"Southeast Asia",2005-12-19,1199,15,15,15,16,0.8,31.2
"Southeast Asia",2005-12-26,1306,15,15,15,26,1.3,50.7
"Southeast Asia",2006-01-02,987,3,3,3,27.5,2.325,52.675
"Southeast Asia",2006-01-09,1329,13,13,13,43,2.15,83.85
"Southeast Asia",2006-01-16,1276,15,15,15,31,1.55,60.45
"Southeast Asia",2006-01-23,928,9,9,9,18,0.9,35.1
"Southeast Asia",2006-01-30,259,1,1,1,3,1.1,4.9
"Southeast Asia",2006-02-06,753,10,10,10,10.5,0.525,20.475
"Southeast Asia",2006-02-13,1074,8,8,8,42.5,9.725,75.275
"Southeast Asia",2006-02-20,1260,10,10,10,76.5,4.775,148.225
"Southeast Asia",2006-02-27,1418,11,11,11,82,4.1,159.9
"Southeast Asia",2006-03-06,1619,5,4.05,5.95,92,5.55,178.45
"Southeast Asia",2006-03-13,1413,9,9,9,109.5,5.475,213.525
"Southeast Asia",2006-03-20,1668,5,4.05,5.95,109.5,7.375,211.625
"Southeast Asia",2006-03-27,1487,2.5,2.025,2.975,108,7.3,208.7
"Southeast Asia",2006-04-03,240,3.5,3.025,3.975,13.5,8.275,18.725
"Southeast Asia",2006-04-10,206,3,3,3,9.5,2.375,16.625
"Southeast Asia",2006-04-17,328,3.5,2.075,4.925,11,0.55,21.45
"Southeast Asia",2006-04-24,335,3,0.15,5.85,33,29.2,36.8
"Southeast Asia",2006-05-01,230,2.92857142857143,2.14311724875703,3.75222190449649,4,1.15,6.85
"Southeast Asia",2006-05-08,288,0,0,0,4,0.2,7.8
"Southeast Asia",2006-05-15,246,0,0,0,4.5,1.175,7.825
"Southeast Asia",2006-05-22,283,0,0,0,1.5,0.075,2.925
"Southeast Asia",2006-05-29,360,0,0,0,3,1.1,4.9
"Southeast Asia",2006-06-05,341,3.83333333333333,3.07774495052632,4.69141793611809,5,3.1,6.9
"Southeast Asia",2006-06-12,331,3,3,3,2.5,1.075,3.925
"Southeast Asia",2006-06-19,299,0.0434782608695652,0.00115014752657358,0.154372512815575,2.5,1.075,3.925
"Southeast Asia",2006-06-26,544,2,1.05,2.95,3.5,2.075,4.925
"Southeast Asia",2006-07-03,431,1.05714285714286,1.00148872846938,1.20563584851802,4,3.05,4.95
"Southeast Asia",2006-07-10,331,5,5,5,1.5,1.025,1.975
"Southeast Asia",2006-07-17,526,0,0,0,10,6.2,13.8
"Southeast Asia",2006-07-24,276,1,1,1,3,2.05,3.95
"Southeast Asia",2006-07-31,664,8.13333333333333,8.01779451548319,8.33868448993182,6.5,3.175,9.825
"Southeast Asia",2006-08-07,370,8.375,8.16336432385951,8.61619626745885,10.8,9.37746576624011,11.9443817265068
"Southeast Asia",2006-08-14,544,10,10,10,10,4.3,15.7
"Southeast Asia",2006-08-21,580,13.4705882352941,13.2465101114906,13.7012231009168,5.5,3.125,7.875
"Southeast Asia",2006-08-28,447,11.7058823529412,11.4762291801039,11.8898300452829,12,11.05,12.95
"Southeast Asia",2006-09-04,544,14.6666666666667,14.4404172812457,14.8579025168898,16.5,16.025,16.975
"Southeast Asia",2006-09-11,616,34.9,34.7397193458048,34.9869878356282,26,22.2,29.8
"Southeast Asia",2006-09-18,509,5.5,5.14663279963467,5.85336720036533,11.5,10.075,12.925
"Southeast Asia",2006-09-25,1094,18,18,18,15.6923076923077,8.77814153812181,22.5507539088504
"Southeast Asia",2006-10-02,630,9,9,9,7.5,2.275,12.725
"Southeast Asia",2006-10-09,1053,26.3333333333333,25.4204709873744,26.9044379212502,21,8.65,33.35
"Southeast Asia",2006-10-16,1237,12.5,12.1840515676401,12.8159484323599,18.2647058823529,12.8185434537684,23.6523379617471
"Southeast Asia",2006-10-23,1023,9,9,9,11.5,4.375,18.625
"Southeast Asia",2006-10-30,1101,12,12,12,14.5,6.425,22.575
"Southeast Asia",2006-11-06,1272,15,15,15,8.5,4.225,12.775
"Southeast Asia",2006-11-13,1240,14,14,14,13,5.4,20.6
"Southeast Asia",2006-11-20,1272,17,17,17,7.5,4.175,10.825
"Southeast Asia",2006-11-27,1169,20,20,20,6,1.25,10.75
"Southeast Asia",2006-12-04,1349,47.5,47.1466327996347,47.8533672003653,10,1.45,18.55
"Southeast Asia",2006-12-11,1472,43.8333333333333,43.478176249895,43.9949492366205,10.5,0.525,20.475
"Southeast Asia",2006-12-18,1579,91,91,91,16.5,1.775,31.225
"Southeast Asia",2006-12-25,1746,177,177,177,19,0.95,37.05
"Southeast Asia",2007-01-01,1276,142,142,142,18.5,0.925,36.075
"Southeast Asia",2007-01-08,2150,320,320,320,40,2,78
"Southeast Asia",2007-01-15,2501,388.5,388.025,388.975,33,1.65,64.35
"Southeast Asia",2007-01-22,2534,358.5,358.025,358.975,36,1.8,70.2
"Southeast Asia",2007-01-29,2266,294,294,294,24,1.2,46.8
"Southeast Asia",2007-02-05,1942,283.8,283.397635364384,283.99369053679,26.5,1.325,51.675
"Southeast Asia",2007-02-12,1356,120.5,120.025,120.975,14,0.7,27.3
"Southeast Asia",2007-02-19,1084,58.8,58.3976353643835,58.9936905367903,11.5,0.575,22.425
"Southeast Asia",2007-02-26,1529,99,99,99,12.5,0.625,24.375
"Southeast Asia",2007-03-05,1505,97,97,97,24.5,1.225,47.775
"Southeast Asia",2007-03-12,1628,142,142,142,46.5,2.325,90.675
"Southeast Asia",2007-03-19,1464,105,105,105,35.5,1.775,69.225
"Southeast Asia",2007-03-26,1439,93,93,93,32,1.6,62.4
"Southeast Asia",2007-04-02,592,22.5333333333333,19.3714222648761,25.3687842115718,7,0.35,13.65
"Southeast Asia",2007-04-09,603,17.9333333333333,17.7683642383499,17.9981932193409,5.5,0.275,10.725
"Southeast Asia",2007-04-16,639,26,26,26,9.5,0.475,18.525
"Southeast Asia",2007-04-23,661,12,12,12,5,0.25,9.75
"Southeast Asia",2007-04-30,596,11,11,11,5,0.25,9.75
"Southeast Asia",2007-05-07,665,15.2333333333333,10.9400765361075,20.5225096028358,5.9,1.2812899469558,10.7399930298347
"Southeast Asia",2007-05-14,695,11.5,11.025,11.975,5,0.25,9.75
"Southeast Asia",2007-05-21,724,16.5,14.125,18.875,6.5,0.325,12.675
"Southeast Asia",2007-05-28,688,15.8,14.4476353643835,16.9436905367903,1.5,0.075,2.925
"Southeast Asia",2007-06-04,771,36.5555555555556,35.7886972354556,36.9842611593753,3.5,0.175,6.825
"Southeast Asia",2007-06-11,662,27.6666666666667,25.2581138830084,29.8874208829066,2,0.1,3.9
"Southeast Asia",2007-06-18,748,70.3137254901961,57.3662264387591,78.5335383975833,4,0.2,7.8
"Southeast Asia",2007-06-25,711,59.875,58.2001871504176,60.9545821858189,3.5,0.175,6.825
"Southeast Asia",2007-07-02,810,93.625,91.4814840646516,94.9486064682156,4.83333333333333,0.237579117093425,9.61688611699158
"Southeast Asia",2007-07-09,928,121.501449275362,118.68001060385,123.493019333513,6.5,0.325,12.675
"Southeast Asia",2007-07-16,770,75.9166666666667,71.9036297421696,79.7977996627391,3.5,0.175,6.825
"Southeast Asia",2007-07-23,889,98.084229390681,91.5048078864709,102.345239097869,10.5,7.175,13.825
"Southeast Asia",2007-07-30,649,48.2619047619047,47.7655264790929,48.8399404884943,3.5,0.175,6.825
"Southeast Asia",2007-08-06,793,72.8666666666667,71.678326443661,74.8134649802088,4,0.2,7.8
"Southeast Asia",2007-08-13,763,35,32.1132120538408,39.5769750529242,3.5,1.125,5.875
"Southeast Asia",2007-08-20,672,32.5,32.025,32.975,3.5,0.175,6.825
"Southeast Asia",2007-08-27,697,24,21.15,26.85,8,1.41929932405025,14.5807006759497
"Southeast Asia",2007-09-03,776,12.5,11.075,13.925,3,0.15,5.85
"Southeast Asia",2007-09-10,774,29.5,29.025,29.975,5,0.25,9.75
"Southeast Asia",2007-09-17,807,24.479674796748,24.069681375248,25.1099190343533,9.5,0.475,18.525
"Southeast Asia",2007-09-24,850,25.8913043478261,24.1621675533862,27.7998382246618,10.6666666666667,1.60811388300842,19.5374208829066
"Southeast Asia",2007-10-01,852,27,27,27,10,0.5,19.5
"Southeast Asia",2007-10-08,1052,19,19,19,13,0.65,25.35
"Southeast Asia",2007-10-15,1162,36,36,36,30.8333333333333,2.74122776601684,58.5498417658131
"Southeast Asia",2007-10-22,1001,18,18,18,15,0.75,29.25
"Southeast Asia",2007-10-29,1144,37,36.05,37.95,30.5,1.525,59.475
"Southeast Asia",2007-11-05,1181,27.5,27.025,27.975,36.5,2.775,70.225
"Southeast Asia",2007-11-12,1332,20.5,20.025,20.975,36.5,1.825,71.175
"Southeast Asia",2007-11-19,1407,13,13,13,41,2.03773735128028,80.5256583509747
"Southeast Asia",2007-11-26,1201,19,19,19,38.3333333333333,1.91257911709342,74.9418861169916
"Southeast Asia",2007-12-03,1536,29,29,29,64.5,5.63480354764257,122.933192482681
"Southeast Asia",2007-12-10,1645,34.5,34.0942993240502,34.9057006759498,91.6666666666667,5.65811388300842,177.487420882907
"Southeast Asia",2007-12-17,1247,19.2,19.0063094632097,19.6023646356165,78.5,5.825,151.175
"Southeast Asia",2007-12-24,934,13,13,13,35.3333333333333,1.76257911709343,69.0918861169916
"Southeast Asia",2007-12-31,1205,51.75,48.9739376206976,53.7181520367674,55,2.75,107.25
"Southeast Asia",2008-01-07,1914,82.5,79.2000348508266,84.693550265221,121,9.85,232.15
"Southeast Asia",2008-01-14,1723,74.2352941176471,70.6966952602942,76.8374073879539,100.5,5.025,195.975
"Southeast Asia",2008-01-21,1622,63.9777777777778,61.6938611893234,64.9464646058406,102.5,5.125,199.875
"Southeast Asia",2008-01-28,1242,44.6818181818182,41.8083295772738,45.9604352757806,59,2.95,115.05
"Southeast Asia",2008-02-04,786,20.1428571428571,17.0050028595316,22.9369447611868,23.5,2.11680751731923,45.3151964523574
